x,y,z,vll_gwc,vll_gsc,fll_gsc,nn_gsc,nn_gwc,m
19383,24120,52820,0,0,0,0,0,50
19216,23037,51916,0,0,0,0,0,50
19512,23377,52976,0,0,0,0,0,50
18894,23459,53131,0,0,0,0,0,50
19264,23538,52547,0,0,0,0,0,50
19161,23521,52308,0,0,0,0,0,50
19231,23301,51441,0,0,0,0,0,50
19443,23514,52069,0,0,0,0,0,50
18860,23196,51992,0,0,0,0,0,50
18973,22999,51525,0,0,0,0,0,50
18909,23051,52093,0,0,0,0,0,50
19256,23321,52354,0,0,0,0,0,50
18981,24256,52827,0,0,0,0,0,50
19287,23688,52683,0,0,0,0,0,50
19281,23340,52449,0,0,0,0,0,50
18694,23276,52081,0,0,0,0,0,50
19103,24230,53053,0,0,0,0,0,50
19120,23523,52482,0,0,0,0,0,50
19722,23274,51962,0,0,0,0,0,50
19255,23233,52360,0,0,0,0,0,50
19068,23398,52444,0,0,0,0,0,50
19304,23437,52764,0,0,0,0,0,50
18971,23297,52229,0,0,0,0,0,50
19439,23709,52678,0,0,0,0,0,50
19297,23745,52477,0,0,0,0,0,50
19227,23507,52176,0,0,0,0,0,50
19158,23519,52412,0,0,0,0,0,50
19513,23662,52501,0,0,0,0,0,50
19189,23562,52608,0,0,0,0,0,50
19167,23646,52617,0,0,0,0,0,50
19192,23407,52287,0,0,0,0,0,50
19035,23548,52590,0,0,0,0,0,50
8371,11863,34595,0,0,0,0,0,50
8625,11681,34035,0,0,0,0,0,50
8301,11737,34774,0,0,0,0,0,50
8476,12033,34627,0,0,0,0,0,50
8562,12274,34148,0,0,0,0,0,50
8349,11894,34675,0,0,0,0,0,50
8480,11519,34403,0,0,0,0,0,50
8213,11736,34670,0,0,0,0,0,50
8152,11772,34519,0,0,0,0,0,50
8378,11852,34609,0,0,0,0,0,50
8138,11983,34160,0,0,0,0,0,50
8379,11780,34277,0,0,0,0,0,50
8381,11986,34588,0,0,0,0,0,50
8204,11951,34105,0,0,0,0,0,50
8597,11732,34092,0,0,0,0,0,50
8134,11324,34611,0,0,0,0,0,50
8593,11762,34892,0,0,0,0,0,50
8008,12019,34696,0,0,0,0,0,50
8401,11833,34534,0,0,0,0,0,50
8208,12332,34752,0,0,0,0,0,50
8256,11626,34710,0,0,0,0,0,50
8738,11641,33814,0,0,0,0,0,50
8760,11414,34617,0,0,0,0,0,50
8303,11803,34809,0,0,0,0,0,50
8700,11902,34850,0,0,0,0,0,50
8447,12047,33916,0,0,0,0,0,50
8740,12027,33809,0,0,0,0,0,50
8590,11593,34253,0,0,0,0,0,50
8463,11692,33941,0,0,0,0,0,50
8952,12007,34964,0,0,0,0,0,50
8269,11986,34371,0,0,0,0,0,50
7701,11832,34584,0,0,0,0,0,50
8597,11696,35039,0,0,0,0,0,50
8731,11566,34112,0,0,0,0,0,50
8151,11622,34986,0,0,0,0,0,50
8746,11697,33908,0,0,0,0,0,50
8672,12079,34888,0,0,0,0,0,50
8343,11834,34533,0,0,0,0,0,50
8388,11977,34355,0,0,0,0,0,50
6643,29606,4798,0,0,0,0,0,50
6442,30007,4196,0,0,0,0,0,50
6203,29348,4616,0,0,0,0,0,50
6549,29739,3837,0,0,0,0,0,50
6971,29381,4101,0,0,0,0,0,50
6612,29639,5161,0,0,0,0,0,50
6586,29732,5370,0,0,0,0,0,50
6586,29526,4159,0,0,0,0,0,50
6753,29570,5159,0,0,0,0,0,50
6384,29976,5337,0,0,0,0,0,50
6934,29673,5037,0,0,0,0,0,50
6499,30451,3722,0,0,0,0,0,50
7328,29683,4937,0,0,0,0,0,50
6934,29787,4595,0,0,0,0,0,50
6321,29374,4968,0,0,0,0,0,50
6778,29639,4231,0,0,0,0,0,50
6267,29460,4612,0,0,0,0,0,50
6702,30091,5394,0,0,0,0,0,50
6702,29608,4520,0,0,0,0,0,50
6803,29565,4917,0,0,0,0,0,50
6714,29501,4813,0,0,0,0,0,50
6765,29340,4623,0,0,0,0,0,50
7127,29436,4619,0,0,0,0,0,50
6450,29554,4801,0,0,0,0,0,50
6664,29502,4892,0,0,0,0,0,50
6889,29523,4696,0,0,0,0,0,50
6814,29596,4898,0,0,0,0,0,50
6786,29271,5042,0,0,0,0,0,50
6760,29696,4957,0,0,0,0,0,50
6444,29397,4951,0,0,0,0,0,50
6715,29589,4898,0,0,0,0,0,50
6436,30011,4200,0,0,0,0,0,50
25469,6138,74783,0,0,0,0,0,50
24686,6313,75070,0,0,0,0,0,50
25605,6136,74485,0,0,0,0,0,50
24958,6245,75514,0,0,0,0,0,50
25216,6050,74182,0,0,0,0,0,50
25482,5977,74804,0,0,0,0,0,50
25530,6632,74354,0,0,0,0,0,50
24804,6318,75193,0,0,0,0,0,50
24609,6341,75224,0,0,0,0,0,50
25411,6600,73897,0,0,0,0,0,50
25489,6098,74853,0,0,0,0,0,50
25182,5683,75168,0,0,0,0,0,50
24981,5841,75489,0,0,0,0,0,50
24859,6399,74579,0,0,0,0,0,50
25575,6288,74655,0,0,0,0,0,50
25293,6166,74726,0,0,0,0,0,50
24888,6288,75243,0,0,0,0,0,50
25303,5912,74848,0,0,0,0,0,50
25898,6433,74750,0,0,0,0,0,50
25265,5924,74602,0,0,0,0,0,50
25396,6028,75006,0,0,0,0,0,50
25235,6178,74535,0,0,0,0,0,50
25530,6137,74814,0,0,0,0,0,50
25482,6180,74853,0,0,0,0,0,50
25632,6110,74796,0,0,0,0,0,50
24673,6523,75344,0,0,0,0,0,50
25295,6331,74957,0,0,0,0,0,50
24677,6343,75040,0,0,0,0,0,50
25312,6210,74948,0,0,0,0,0,50
53401,69094,26647,0,0,0,0,0,50
52329,68883,26283,0,0,0,0,0,50
52219,69525,27192,0,0,0,0,0,50
53334,69070,26524,0,0,0,0,0,50
52824,69517,26979,0,0,0,0,0,50
52180,68312,26291,0,0,0,0,0,50
53545,69013,26613,0,0,0,0,0,50
53769,68766,26387,0,0,0,0,0,50
52973,68815,26583,0,0,0,0,0,50
53449,69324,26614,0,0,0,0,0,50
53419,69123,26664,0,0,0,0,0,50
52949,69016,26704,0,0,0,0,0,50
53008,69481,26579,0,0,0,0,0,50
53428,68975,26618,0,0,0,0,0,50
52236,69075,26230,0,0,0,0,0,50
53166,69237,26710,0,0,0,0,0,50
53363,68921,26733,0,0,0,0,0,50
52987,68721,26703,0,0,0,0,0,50
53397,69092,26733,0,0,0,0,0,50
53853,68587,26350,0,0,0,0,0,50
53036,69232,26572,0,0,0,0,0,50
53388,69100,26642,0,0,0,0,0,50
53940,69216,26800,0,0,0,0,0,50
53292,69254,26903,0,0,0,0,0,50
52883,69356,26995,0,0,0,0,0,50
53385,69275,26759,0,0,0,0,0,50
52983,69223,26619,0,0,0,0,0,50
53067,69216,26470,0,0,0,0,0,50
53715,69051,26525,0,0,0,0,0,50
53462,69074,26677,0,0,0,0,0,50
53200,68964,27187,0,0,0,0,0,50
53471,69107,26570,0,0,0,0,0,50
53036,68780,26606,0,0,0,0,0,50
52078,68866,26127,0,0,0,0,0,50
53397,69064,26569,0,0,0,0,0,50
53444,69179,26416,0,0,0,0,0,50
5330,21158,19787,0,0,0,0,0,50
4939,21165,19581,0,0,0,0,0,50
5196,20989,19233,0,0,0,0,0,50
4902,21170,19478,0,0,0,0,0,50
5275,21536,19509,0,0,0,0,0,50
5356,21070,19859,0,0,0,0,0,50
4966,21036,19676,0,0,0,0,0,50
5626,21040,19701,0,0,0,0,0,50
5550,20920,20090,0,0,0,0,0,50
5101,21402,19342,0,0,0,0,0,50
4429,21112,19304,0,0,0,0,0,50
5434,21382,19816,0,0,0,0,0,50
5033,21425,19425,0,0,0,0,0,50
4752,21648,20049,0,0,0,0,0,50
4969,20897,19407,0,0,0,0,0,50
5283,21162,19810,0,0,0,0,0,50
5289,21202,19794,0,0,0,0,0,50
5120,21429,19786,0,0,0,0,0,50
5367,21212,20146,0,0,0,0,0,50
5209,21076,19970,0,0,0,0,0,50
5407,21146,19824,0,0,0,0,0,50
4978,21205,19761,0,0,0,0,0,50
4663,21530,19808,0,0,0,0,0,50
4783,21559,19774,0,0,0,0,0,50
4921,21114,19377,0,0,0,0,0,50
5148,21182,19856,0,0,0,0,0,50
5193,20976,19234,0,0,0,0,0,50
5591,20765,19956,0,0,0,0,0,50
5472,21028,19876,0,0,0,0,0,50
4946,21423,19742,0,0,0,0,0,50
4959,21204,19586,0,0,0,0,0,50
9943,35801,60946,0,0,0,0,0,50
10761,37272,61271,0,0,0,0,0,50
10416,36330,61556,0,0,0,0,0,50
10304,36131,61722,0,0,0,0,0,50
10349,36302,61591,0,0,0,0,0,50
10830,37220,61338,0,0,0,0,0,50
10380,35995,61494,0,0,0,0,0,50
10552,36953,60761,0,0,0,0,0,50
10182,36128,60380,0,0,0,0,0,50
9971,36307,61355,0,0,0,0,0,50
10066,35958,60910,0,0,0,0,0,50
10880,36093,61840,0,0,0,0,0,50
11005,37240,61246,0,0,0,0,0,50
10099,35466,60992,0,0,0,0,0,50
10297,36724,61372,0,0,0,0,0,50
10030,35495,60795,0,0,0,0,0,50
9975,35833,60968,0,0,0,0,0,50
9371,35402,60821,0,0,0,0,0,50
10348,36937,61172,0,0,0,0,0,50
10741,37199,61346,0,0,0,0,0,50
9792,36063,60882,0,0,0,0,0,50
10200,36167,60471,0,0,0,0,0,50
10040,36469,60841,0,0,0,0,0,50
9996,35714,60901,0,0,0,0,0,50
10757,36314,61918,0,0,0,0,0,50
9942,35642,60796,0,0,0,0,0,50
10290,36286,61545,0,0,0,0,0,50
9706,35843,60922,0,0,0,0,0,50
9843,35632,60924,0,0,0,0,0,50
10848,37246,61374,0,0,0,0,0,50
29228,1823,72988,0,0,0,0,0,50
29190,2110,73159,0,0,0,0,0,50
29157,1856,72737,0,0,0,0,0,50
29951,894,72456,0,0,0,0,0,50
29840,1236,72638,0,0,0,0,0,50
28983,1845,72734,0,0,0,0,0,50
29967,1405,72502,0,0,0,0,0,50
29461,2127,73312,0,0,0,0,0,50
29325,1760,72983,0,0,0,0,0,50
29450,2417,73105,0,0,0,0,0,50
28870,1764,72658,0,0,0,0,0,50
28632,1791,72586,0,0,0,0,0,50
29244,1844,72882,0,0,0,0,0,50
29338,1754,73012,0,0,0,0,0,50
29320,1566,73349,0,0,0,0,0,50
30184,1422,72347,0,0,0,0,0,50
29644,1673,72727,0,0,0,0,0,50
29364,1772,73433,0,0,0,0,0,50
29566,2242,73498,0,0,0,0,0,50
29117,2180,73423,0,0,0,0,0,50
29497,2167,73519,0,0,0,0,0,50
29074,1974,73001,0,0,0,0,0,50
28697,1813,72860,0,0,0,0,0,50
28846,1866,73027,0,0,0,0,0,50
29224,2018,73413,0,0,0,0,0,50
29153,1877,72976,0,0,0,0,0,50
29440,2099,73201,0,0,0,0,0,50
29202,1842,72984,0,0,0,0,0,50
40491,36768,56934,0,0,0,0,0,50
40030,37851,56749,0,0,0,0,0,50
40701,36580,56939,0,0,0,0,0,50
40572,36874,56759,0,0,0,0,0,50
39709,37521,56848,0,0,0,0,0,50
41321,36160,56857,0,0,0,0,0,50
41053,36726,56996,0,0,0,0,0,50
41053,35764,56773,0,0,0,0,0,50
40325,36932,56905,0,0,0,0,0,50
40366,36949,56764,0,0,0,0,0,50
40723,36167,57008,0,0,0,0,0,50
41164,36340,57344,0,0,0,0,0,50
40459,36281,56578,0,0,0,0,0,50
40621,36251,56677,0,0,0,0,0,50
40921,36768,57200,0,0,0,0,0,50
40442,36622,57036,0,0,0,0,0,50
40737,37409,56762,0,0,0,0,0,50
40972,35993,56944,0,0,0,0,0,50
40684,37371,56580,0,0,0,0,0,50
40083,37887,56742,0,0,0,0,0,50
40927,36549,57186,0,0,0,0,0,50
40178,37049,56940,0,0,0,0,0,50
40456,36815,56882,0,0,0,0,0,50
40302,37186,57087,0,0,0,0,0,50
40172,37097,56733,0,0,0,0,0,50
40661,36591,57106,0,0,0,0,0,50
40442,36658,56984,0,0,0,0,0,50
40532,36856,56852,0,0,0,0,0,50
40465,36834,56889,0,0,0,0,0,50
40448,36922,56682,0,0,0,0,0,50
40458,36830,56928,0,0,0,0,0,50
40592,36773,56828,0,0,0,0,0,50
40330,36931,57179,0,0,0,0,0,50
41048,36746,57184,0,0,0,0,0,50
29883,41393,53356,0,0,0,0,0,50
29850,41840,53602,0,0,0,0,0,50
30018,41624,53624,0,0,0,0,0,50
30152,41697,53863,0,0,0,0,0,50
30009,42587,53716,0,0,0,0,0,50
30052,41144,53187,0,0,0,0,0,50
29394,41663,53096,0,0,0,0,0,50
30286,41540,53408,0,0,0,0,0,50
29370,40940,52771,0,0,0,0,0,50
29738,41552,53343,0,0,0,0,0,50
29731,41225,53123,0,0,0,0,0,50
29544,41720,53668,0,0,0,0,0,50
29829,41030,53048,0,0,0,0,0,50
29827,41342,53342,0,0,0,0,0,50
29815,41388,53179,0,0,0,0,0,50
29902,41352,53453,0,0,0,0,0,50
29705,41432,53497,0,0,0,0,0,50
29842,41641,53866,0,0,0,0,0,50
29603,41045,53408,0,0,0,0,0,50
29837,42091,53764,0,0,0,0,0,50
29702,41483,53836,0,0,0,0,0,50
29868,41489,53422,0,0,0,0,0,50
29942,41883,53504,0,0,0,0,0,50
29916,41896,53358,0,0,0,0,0,50
29901,41290,53492,0,0,0,0,0,50
29675,41240,53207,0,0,0,0,0,50
29944,41406,53415,0,0,0,0,0,50
29756,41641,53395,0,0,0,0,0,50
29739,41586,53312,0,0,0,0,0,50
29757,41427,53433,0,0,0,0,0,50
29721,41464,53205,0,0,0,0,0,50
29968,41383,53347,0,0,0,0,0,50
29853,41814,53587,0,0,0,0,0,50
30072,41594,53607,0,0,0,0,0,50
30030,41463,53165,0,0,0,0,0,50
29627,41507,53562,0,0,0,0,0,50
68322,35402,1924,0,0,0,0,0,50
68631,35205,2167,0,0,0,0,0,50
67925,34754,637,0,0,0,0,0,50
68109,35315,1777,0,0,0,0,0,50
67983,35112,987,0,0,0,0,0,50
68202,35534,1579,0,0,0,0,0,50
67973,35549,2314,0,0,0,0,0,50
68456,35077,2120,0,0,0,0,0,50
67788,35295,1539,0,0,0,0,0,50
67846,34967,1059,0,0,0,0,0,50
68214,36018,1719,0,0,0,0,0,50
68046,35533,1717,0,0,0,0,0,50
67939,35597,2056,0,0,0,0,0,50
68259,35882,1722,0,0,0,0,0,50
68150,35423,1772,0,0,0,0,0,50
68299,35031,1737,0,0,0,0,0,50
68413,35121,2061,0,0,0,0,0,50
69497,35395,2349,0,0,0,0,0,50
68379,35697,2604,0,0,0,0,0,50
68105,35540,1416,0,0,0,0,0,50
68816,35516,1994,0,0,0,0,0,50
68069,35527,1948,0,0,0,0,0,50
68082,35635,2295,0,0,0,0,0,50
68667,35614,2271,0,0,0,0,0,50
68172,35577,1472,0,0,0,0,0,50
69011,35056,2289,0,0,0,0,0,50
68291,34918,2058,0,0,0,0,0,50
68361,35202,2050,0,0,0,0,0,50
68564,35126,2100,0,0,0,0,0,50
68216,35211,1655,0,0,0,0,0,50
68093,35269,1730,0,0,0,0,0,50
68597,35721,2357,0,0,0,0,0,50
68639,35130,2143,0,0,0,0,0,50
29238,61258,31244,0,0,0,0,0,50
29445,60636,31102,0,0,0,0,0,50
29213,61256,31202,0,0,0,0,0,50
29270,61551,31797,0,0,0,0,0,50
29556,60636,31167,0,0,0,0,0,50
28752,61175,30775,0,0,0,0,0,50
29396,61440,31565,0,0,0,0,0,50
28900,61338,31146,0,0,0,0,0,50
29260,61139,30994,0,0,0,0,0,50
29274,61254,31321,0,0,0,0,0,50
29285,61033,31139,0,0,0,0,0,50
29334,61648,31746,0,0,0,0,0,50
29452,61080,30842,0,0,0,0,0,50
29980,61067,31740,0,0,0,0,0,50
29281,61188,31417,0,0,0,0,0,50
28633,61178,31040,0,0,0,0,0,50
29994,61581,31132,0,0,0,0,0,50
28988,61179,31214,0,0,0,0,0,50
29016,60944,30589,0,0,0,0,0,50
29319,60999,31246,0,0,0,0,0,50
29748,61714,31427,0,0,0,0,0,50
29683,61456,31642,0,0,0,0,0,50
29859,60950,31850,0,0,0,0,0,50
29439,61337,31268,0,0,0,0,0,50
29075,61363,31219,0,0,0,0,0,50
29417,61443,31459,0,0,0,0,0,50
29378,61598,31637,0,0,0,0,0,50
9427,30690,74279,0,0,0,0,0,50
9296,31052,74314,0,0,0,0,0,50
9314,30344,74107,0,0,0,0,0,50
10016,31055,73960,0,0,0,0,0,50
9376,30632,74254,0,0,0,0,0,50
9376,30793,73473,0,0,0,0,0,50
9290,30596,73912,0,0,0,0,0,50
9668,30846,74267,0,0,0,0,0,50
9465,30859,74828,0,0,0,0,0,50
9326,31367,74467,0,0,0,0,0,50
9427,30222,74614,0,0,0,0,0,50
9398,30518,74077,0,0,0,0,0,50
9564,30610,74347,0,0,0,0,0,50
9642,30840,74342,0,0,0,0,0,50
9112,30345,74968,0,0,0,0,0,50
9678,31097,74450,0,0,0,0,0,50
9414,31206,74035,0,0,0,0,0,50
9388,30568,74383,0,0,0,0,0,50
9397,30544,74245,0,0,0,0,0,50
9628,30475,73906,0,0,0,0,0,50
9219,30523,74054,0,0,0,0,0,50
9455,30824,74425,0,0,0,0,0,50
9527,30752,74452,0,0,0,0,0,50
9256,30777,74007,0,0,0,0,0,50
9504,30621,74387,0,0,0,0,0,50
9771,30782,74192,0,0,0,0,0,50
9374,30604,74294,0,0,0,0,0,50
9425,30736,74296,0,0,0,0,0,50
23141,49321,48669,0,0,0,0,0,50
22694,49081,48132,0,0,0,0,0,50
23137,49202,49057,0,0,0,0,0,50
22458,49601,48618,0,0,0,0,0,50
23004,49307,48484,0,0,0,0,0,50
22805,49305,48535,0,0,0,0,0,50
22392,49488,47779,0,0,0,0,0,50
22875,49492,48403,0,0,0,0,0,50
23288,49179,48256,0,0,0,0,0,50
23157,49156,48842,0,0,0,0,0,50
22580,49324,48256,0,0,0,0,0,50
22488,49313,48007,0,0,0,0,0,50
23022,49328,48642,0,0,0,0,0,50
23662,49431,49125,0,0,0,0,0,50
23218,49569,48553,0,0,0,0,0,50
22924,49396,48311,0,0,0,0,0,50
22746,49458,48309,0,0,0,0,0,50
23151,49302,48699,0,0,0,0,0,50
22994,49266,48622,0,0,0,0,0,50
22925,49445,48427,0,0,0,0,0,50
23761,49761,48815,0,0,0,0,0,50
22929,49394,48478,0,0,0,0,0,50
23312,49127,48902,0,0,0,0,0,50
22602,49200,48803,0,0,0,0,0,50
22789,49446,48443,0,0,0,0,0,50
22761,49171,48773,0,0,0,0,0,50
23099,49415,48648,0,0,0,0,0,50
23104,49631,48563,0,0,0,0,0,50
22854,49204,48665,0,0,0,0,0,50
23257,49476,48700,0,0,0,0,0,50
23147,49368,48880,0,0,0,0,0,50
23247,49340,48430,0,0,0,0,0,50
23216,49619,48179,0,0,0,0,0,50
22994,49283,48591,0,0,0,0,0,50
17734,55151,65448,0,0,0,0,0,50
17292,54265,65629,0,0,0,0,0,50
17273,53997,65627,0,0,0,0,0,50
17688,55160,65428,0,0,0,0,0,50
17465,55604,65905,0,0,0,0,0,50
17909,55238,65462,0,0,0,0,0,50
17942,55083,66189,0,0,0,0,0,50
17422,54974,65270,0,0,0,0,0,50
17235,54356,65770,0,0,0,0,0,50
17962,55060,65379,0,0,0,0,0,50
17616,55374,65372,0,0,0,0,0,50
17766,55005,65373,0,0,0,0,0,50
16795,54370,65221,0,0,0,0,0,50
17419,55241,65124,0,0,0,0,0,50
17712,55419,65297,0,0,0,0,0,50
17734,55175,65438,0,0,0,0,0,50
17893,55070,65361,0,0,0,0,0,50
18032,54988,65756,0,0,0,0,0,50
17955,55250,65028,0,0,0,0,0,50
17339,55093,65425,0,0,0,0,0,50
17566,55173,65488,0,0,0,0,0,50
17843,55184,65679,0,0,0,0,0,50
17979,55100,65435,0,0,0,0,0,50
17851,55174,65413,0,0,0,0,0,50
17568,55074,65701,0,0,0,0,0,50
17824,55175,65387,0,0,0,0,0,50
17267,54290,65668,0,0,0,0,0,50
17890,55284,65642,0,0,0,0,0,50
11877,10601,31066,0,0,0,0,0,50
11382,10697,31442,0,0,0,0,0,50
12292,10466,31149,0,0,0,0,0,50
11808,10545,30967,0,0,0,0,0,50
11255,10871,31531,0,0,0,0,0,50
11497,10727,30994,0,0,0,0,0,50
11811,10830,30756,0,0,0,0,0,50
11722,10049,30803,0,0,0,0,0,50
11350,10752,31518,0,0,0,0,0,50
10983,10960,31671,0,0,0,0,0,50
12177,10581,30869,0,0,0,0,0,50
12015,10395,31470,0,0,0,0,0,50
12071,10680,30487,0,0,0,0,0,50
11534,10887,31405,0,0,0,0,0,50
11765,10484,30912,0,0,0,0,0,50
11633,10335,31206,0,0,0,0,0,50
11878,10432,31139,0,0,0,0,0,50
11845,11158,31310,0,0,0,0,0,50
11809,10512,30642,0,0,0,0,0,50
11126,10737,30878,0,0,0,0,0,50
11477,10628,31422,0,0,0,0,0,50
11569,10932,30937,0,0,0,0,0,50
11842,10405,31064,0,0,0,0,0,50
11245,10390,31493,0,0,0,0,0,50
11804,10253,31076,0,0,0,0,0,50
11429,10908,31602,0,0,0,0,0,50
11228,10670,31114,0,0,0,0,0,50
11841,10708,30991,0,0,0,0,0,50
11812,10568,30768,0,0,0,0,0,50
11865,10869,30671,0,0,0,0,0,50
10466,18633,62269,0,0,0,0,0,50
11022,18012,61403,0,0,0,0,0,50
10384,18382,62414,0,0,0,0,0,50
11588,17872,61135,0,0,0,0,0,50
10093,18981,62087,0,0,0,0,0,50
11910,17489,60691,0,0,0,0,0,50
10159,18836,62089,0,0,0,0,0,50
10122,18554,62607,0,0,0,0,0,50
11737,17739,60673,0,0,0,0,0,50
10537,18528,62267,0,0,0,0,0,50
10712,18330,62168,0,0,0,0,0,50
11008,18018,61408,0,0,0,0,0,50
11115,18238,61553,0,0,0,0,0,50
11129,17794,61104,0,0,0,0,0,50
10597,17967,62374,0,0,0,0,0,50
10639,18602,61782,0,0,0,0,0,50
11602,18004,61337,0,0,0,0,0,50
10224,18549,62601,0,0,0,0,0,50
10078,18915,62043,0,0,0,0,0,50
10353,18238,62456,0,0,0,0,0,50
10443,18636,62279,0,0,0,0,0,50
10906,18046,61663,0,0,0,0,0,50
10339,18662,62478,0,0,0,0,0,50
9246,19519,64446,0,0,0,0,0,50
8854,17996,64730,0,0,0,0,0,50
9156,19781,64495,0,0,0,0,0,50
9222,19456,64362,0,0,0,0,0,50
9550,18994,63826,0,0,0,0,0,50
8953,17716,64503,0,0,0,0,0,50
9493,18970,64068,0,0,0,0,0,50
9286,19429,63838,0,0,0,0,0,50
9044,18616,64365,0,0,0,0,0,50
9553,19097,64128,0,0,0,0,0,50
9244,19860,64428,0,0,0,0,0,50
9138,18428,64530,0,0,0,0,0,50
9433,19436,64301,0,0,0,0,0,50
9446,19215,64260,0,0,0,0,0,50
8800,17565,64684,0,0,0,0,0,50
9501,19605,64127,0,0,0,0,0,50
9138,18167,64686,0,0,0,0,0,50
9064,19697,64593,0,0,0,0,0,50
8873,17954,64713,0,0,0,0,0,50
9678,18766,64190,0,0,0,0,0,50
9036,19556,64129,0,0,0,0,0,50
9199,19660,64437,0,0,0,0,0,50
9096,17906,64620,0,0,0,0,0,50
9095,19536,64813,0,0,0,0,0,50
9158,19524,64578,0,0,0,0,0,50
9172,19497,64461,0,0,0,0,0,50
8911,17308,64326,0,0,0,0,0,50
9261,19536,64382,0,0,0,0,0,50
9063,19591,64506,0,0,0,0,0,50
9182,19538,64399,0,0,0,0,0,50
65032,13481,33035,0,0,0,0,0,50
65228,13989,33481,0,0,0,0,0,50
65641,13656,33509,0,0,0,0,0,50
64494,13469,32874,0,0,0,0,0,50
64737,13000,32555,0,0,0,0,0,50
64680,13603,33068,0,0,0,0,0,50
65253,13469,33370,0,0,0,0,0,50
65304,13727,33102,0,0,0,0,0,50
65106,13660,33407,0,0,0,0,0,50
64871,13790,33007,0,0,0,0,0,50
65273,13917,32774,0,0,0,0,0,50
64911,13661,33255,0,0,0,0,0,50
65052,13510,33043,0,0,0,0,0,50
64959,13304,33123,0,0,0,0,0,50
64867,13638,33050,0,0,0,0,0,50
65056,13666,32876,0,0,0,0,0,50
65083,13747,32979,0,0,0,0,0,50
8755,38533,26149,0,0,0,0,0,50
8892,38431,26393,0,0,0,0,0,50
8814,39014,26660,0,0,0,0,0,50
8696,38440,26161,0,0,0,0,0,50
8371,38594,26072,0,0,0,0,0,50
8573,38552,26064,0,0,0,0,0,50
8512,38456,26034,0,0,0,0,0,50
8947,38464,26211,0,0,0,0,0,50
8724,39226,26438,0,0,0,0,0,50
8847,38705,26289,0,0,0,0,0,50
8776,38713,26027,0,0,0,0,0,50
8770,38577,26053,0,0,0,0,0,50
8446,38280,26742,0,0,0,0,0,50
8688,38695,26260,0,0,0,0,0,50
8971,38701,26607,0,0,0,0,0,50
8683,38505,26251,0,0,0,0,0,50
8797,38702,25969,0,0,0,0,0,50
8453,38908,26104,0,0,0,0,0,50
8654,38455,25960,0,0,0,0,0,50
8752,38565,26208,0,0,0,0,0,50
8811,38253,26361,0,0,0,0,0,50
8784,38348,26460,0,0,0,0,0,50
8769,38452,26338,0,0,0,0,0,50
8727,38344,26277,0,0,0,0,0,50
8888,38425,26381,0,0,0,0,0,50
18649,11133,20156,0,0,0,0,0,50
18422,11479,20751,0,0,0,0,0,50
18847,10811,19675,0,0,0,0,0,50
18587,11180,20209,0,0,0,0,0,50
18568,10750,20254,0,0,0,0,0,50
18723,11197,20066,0,0,0,0,0,50
18427,11524,20737,0,0,0,0,0,50
18924,11373,19841,0,0,0,0,0,50
18412,11848,20649,0,0,0,0,0,50
18590,11224,20103,0,0,0,0,0,50
18748,11211,20240,0,0,0,0,0,50
18615,11817,20497,0,0,0,0,0,50
18519,11061,20096,0,0,0,0,0,50
18230,11571,20743,0,0,0,0,0,50
18771,11154,20244,0,0,0,0,0,50
18493,11223,20758,0,0,0,0,0,50
18710,10987,20362,0,0,0,0,0,50
18462,11097,20102,0,0,0,0,0,50
18616,10999,20214,0,0,0,0,0,50
18837,11012,19890,0,0,0,0,0,50
18541,10792,20248,0,0,0,0,0,50
18438,11743,20721,0,0,0,0,0,50
18917,11192,19965,0,0,0,0,0,50
18672,11292,20185,0,0,0,0,0,50
18501,10831,20196,0,0,0,0,0,50
18490,11008,20223,0,0,0,0,0,50
18723,11335,19996,0,0,0,0,0,50
23647,25090,55462,0,0,0,0,0,50
24323,25627,55484,0,0,0,0,0,50
23733,24471,54811,0,0,0,0,0,50
24225,26481,55243,0,0,0,0,0,50
23804,25452,55598,0,0,0,0,0,50
23971,24765,55419,0,0,0,0,0,50
22859,24900,55566,0,0,0,0,0,50
23764,24854,55301,0,0,0,0,0,50
24211,26237,55094,0,0,0,0,0,50
23496,24641,56223,0,0,0,0,0,50
23812,25329,55134,0,0,0,0,0,50
23371,24764,55583,0,0,0,0,0,50
23648,24923,55643,0,0,0,0,0,50
23340,24508,56186,0,0,0,0,0,50
23639,25020,55467,0,0,0,0,0,50
23680,24534,55458,0,0,0,0,0,50
24241,24963,55423,0,0,0,0,0,50
24043,25211,55640,0,0,0,0,0,50
23736,25156,55379,0,0,0,0,0,50
23828,24790,55287,0,0,0,0,0,50
23275,24764,55246,0,0,0,0,0,50
24029,25641,55812,0,0,0,0,0,50
24464,25454,55398,0,0,0,0,0,50
23378,25654,56009,0,0,0,0,0,50
23673,24914,55454,0,0,0,0,0,50
24172,25835,55475,0,0,0,0,0,50
23710,25023,55488,0,0,0,0,0,50
23771,25069,55427,0,0,0,0,0,50
25963,17911,31157,0,0,0,0,0,50
26051,17770,31183,0,0,0,0,0,50
25893,17824,31042,0,0,0,0,0,50
26095,17914,31272,0,0,0,0,0,50
25544,17848,31004,0,0,0,0,0,50
26016,17489,31126,0,0,0,0,0,50
26111,17593,31203,0,0,0,0,0,50
